Node_1,Node_2,Node_3,Node_4,Rain
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.000231107,0.001960121,0.000714486,9.9123135e-05,12
0.00181067,0.009742726,0.004263622,0.001693916,24
0.004418271,0.027478235,0.010296299,0.006584516,36.000004
0.009715225,0.05291737,0.021809727,0.015065937,36.000004
0.01928117,0.07601627,0.03940398,0.026690304,24
0.031789992,0.089502655,0.060134295,0.039839614,36.000004
0.050422687,0.106437996,0.08643369,0.05395736,24
0.08074496,0.12915318,0.117037795,0.06749579,12
0.12593533,0.15506591,0.15096913,0.08107421,12
0.17230245,0.17977387,0.19188209,0.09925552,0
0.20491607,0.1972472,0.22956713,0.12355148,12
0.22940756,0.21011186,0.25275633,0.1433108,0
0.25803652,0.21309404,0.26080018,0.15215565,12
0.29458123,0.20864289,0.26660678,0.1581012,0
0.33592898,0.20020898,0.27640665,0.17459218,12
0.42457086,0.19310492,0.2827543,0.1983522,0
0.5718126,0.18589306,0.2818421,0.19992016,12
0.6780261,0.18071449,0.27632016,0.18621579,0
0.64492863,0.17495272,0.27015,0.17826378,0
0.709644,0.169491,0.26330602,0.17307772,0
0.7875881,0.16420645,0.25678155,0.16782673,0
0.8239661,0.15877926,0.24958637,0.1626101,0
0.82245916,0.15313233,0.24235786,0.1571069,0
0.81773883,0.14742923,0.23519647,0.15161559,0
0.8200249,0.14184481,0.22793418,0.14650632,0
0.82593995,0.1362532,0.22078533,0.14171715,0
0.8183824,0.13076118,0.21372698,0.13716193,0
0.80978584,0.1255876,0.20685789,0.13272038,0
0.8021412,0.12072454,0.20026578,0.12837364,0
0.7970444,0.11615502,0.19384645,0.124120966,0
0.79010826,0.111936815,0.18771401,0.11997838,0
0.7859401,0.10805475,0.18192606,0.11590127,0
0.77880347,0.10442269,0.17638409,0.11200853,0
0.77065617,0.10100403,0.1710552,0.108370334,0
0.7653446,0.097806774,0.16593505,0.104969285,0
0.7610726,0.09482503,0.16116418,0.101770215,0
0.7553448,0.09201467,0.15667689,0.09872538,0
0.75071985,0.08941521,0.15232447,0.0958362,0
0.7456904,0.08698537,0.14822805,0.09317935,0
0.7409814,0.08470388,0.1444867,0.09073663,0
0.7364518,0.08255984,0.14100218,0.08843957,0
0.7323295,0.08053747,0.13761535,0.086254634,0
0.72838634,0.078616895,0.13430333,0.08416269,0
