Node_1,Node_2,Node_3,Node_4,Rain
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.000231107,0.001960121,0.000714486,9.9123135e-05,12
0.00163658,0.007762305,0.002650028,0.001453351,0
0.002974994,0.012610531,0.004001233,0.003302866,0
0.004243358,0.016640037,0.006194788,0.005006075,24
0.006312767,0.028664034,0.011500299,0.008528871,36.000004
0.010900937,0.05223092,0.022690639,0.016207466,36.000004
0.019788323,0.0750129,0.03969579,0.027218433,12
0.031334456,0.08282089,0.057915222,0.03888436,12
0.04707378,0.08953029,0.07836971,0.049365144,12
0.071751386,0.10585157,0.100935966,0.057676524,12
0.10674621,0.1274708,0.12530881,0.06665642,0
0.13955547,0.14358354,0.15420033,0.0799587,0
0.16129476,0.15416609,0.1781546,0.09716184,0
0.17778893,0.16092734,0.1925381,0.10995241,0
0.19476266,0.16303119,0.19965099,0.11541919,12
0.21630877,0.16133998,0.20178564,0.11882617,0
0.23566778,0.15638368,0.20699789,0.1251138,12
0.2462264,0.15208346,0.2137096,0.13747573,0
0.2628529,0.14710943,0.21690752,0.15047953,0
0.4543286,0.14248973,0.21583651,0.15185195,0
0.3899172,0.13835706,0.21193287,0.14591621,0
0.5289704,0.13435742,0.20761377,0.14038302,0
0.54212457,0.13042082,0.20271753,0.13555689,0
0.576829,0.1265123,0.19764364,0.13084164,0
0.6116472,0.12255826,0.19255507,0.12655902,0
0.6606001,0.11851719,0.18749313,0.122839086,0
0.69188416,0.11443042,0.18248881,0.119454585,0
0.69768596,0.110783696,0.1776031,0.11619123,12
0.7058081,0.10911863,0.1735005,0.11323943,12
0.73008883,0.108632706,0.17053604,0.11103758,0
0.7314726,0.106906824,0.16833735,0.109365046,0
0.728423,0.105245814,0.16648994,0.10783163,0
0.7401807,0.10428188,0.16520314,0.1067062,0
0.74390423,0.10353975,0.16365235,0.10590536,0
0.740976,0.102655776,0.16165745,0.10472315,0
0.7379895,0.10201907,0.15958716,0.10284736,12
0.7378073,0.10324821,0.15819345,0.10083324,12
0.73629606,0.10591276,0.15826413,0.099598125,12
0.7369227,0.10874613,0.15959097,0.099545896,0
0.7390966,0.109697536,0.16138828,0.10025947,0
0.7405344,0.1105049,0.16345535,0.10132226,0
0.7417326,0.11168727,0.16564365,0.10326665,0
0.7415314,0.11248193,0.16714483,0.105735935,0
0.74089545,0.11296273,0.16749446,0.1070373,12
0.73990035,0.11434674,0.16762622,0.106763266,0
0.74091935,0.11436165,0.16748115,0.105893016,0
0.74188864,0.11362018,0.16690262,0.10496795,0
0.74223447,0.11261353,0.166431,0.10445631,0
0.74260783,0.11112386,0.16579667,0.104769126,0
