Node_1,Node_2,Node_3,Node_4,Rain
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.000231107,0.001960121,0.000714486,9.9123135e-05,12
0.00163658,0.007762305,0.002650028,0.001453351,0
0.002974994,0.012610531,0.004001233,0.003302866,0
0.004193426,0.015959794,0.005686261,0.004954755,12
0.005742278,0.022050608,0.008965036,0.007245853,24
0.008432901,0.03525077,0.014864587,0.011841726,12
0.012679784,0.046869613,0.023434773,0.017752655,12
0.01835582,0.054141283,0.03342699,0.023819506,12
0.025527366,0.06047732,0.045206174,0.030328978,12
0.035638098,0.06884848,0.058918245,0.036814,12
0.050980613,0.08022942,0.074009545,0.043288697,0
0.07163105,0.0915924,0.08984855,0.04975921,0
0.094057545,0.10288866,0.10694207,0.056963712,12
0.1136266,0.11489881,0.12430086,0.06626213,0
0.12813143,0.12269753,0.13936153,0.07677118,0
0.14022088,0.12666903,0.14937417,0.085105695,0
0.15340629,0.12855762,0.15494554,0.089763656,0
0.1681528,0.1284583,0.1599905,0.09252991,12
0.18215127,0.12792194,0.16508305,0.096579745,0
0.19064462,0.12524688,0.16967025,0.103922114,0
0.19608976,0.12179969,0.17269674,0.11281558,0
0.19986509,0.11895529,0.17355233,0.11851597,12
0.25473556,0.11781672,0.17335011,0.11959966,0
0.30015594,0.115639046,0.17204961,0.118243106,0
0.38379014,0.113531075,0.17035018,0.1159417,12
0.36146528,0.113974065,0.16959785,0.11390159,12
0.47033086,0.11660604,0.17030501,0.11306481,24
0.44847542,0.12196979,0.17329414,0.11376952,0
0.50671977,0.12384449,0.17724082,0.11516761,12
0.5464042,0.12844113,0.18206201,0.1164815,12
0.5725543,0.13472193,0.18876901,0.11945964,0
0.612337,0.1391444,0.1957231,0.123914175,12
0.6709172,0.14440872,0.20085655,0.12751296,0
0.6789827,0.14734091,0.2060462,0.12974598,0
0.6960957,0.14861141,0.20863989,0.13110644,0
0.72087395,0.14893483,0.21010874,0.13224754,12
0.7440947,0.14891152,0.21182829,0.13396454,0
0.75616837,0.14648028,0.21133809,0.13593863,0
0.76837337,0.14365235,0.21052282,0.1368296,12
0.77282053,0.14205302,0.21045814,0.13729154,0
0.78164923,0.13912024,0.20911998,0.13762689,0
0.78105277,0.13586138,0.20657812,0.1364644,0
0.7814622,0.13282362,0.20383604,0.13429889,0
0.78177404,0.13022316,0.2007895,0.13191566,12
0.7835457,0.12886287,0.19800028,0.12930088,0
0.78205854,0.12651162,0.1948894,0.12662223,0
0.7825507,0.12387665,0.19192433,0.124010935,0
0.77914464,0.121444196,0.18894151,0.12190725,0
0.77739495,0.11895232,0.1859219,0.120227456,0
0.7735274,0.11624761,0.18245985,0.11827281,0
0.7710783,0.11383699,0.17911829,0.1157914,12
