Node_1,Node_2,Node_3,Node_4,Rain
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.000231107,0.001960121,0.000714486,9.9123135e-05,12
0.001715106,0.008615837,0.003398961,0.001551604,12
0.003737021,0.020472253,0.007904246,0.004792103,36.000004
0.007706935,0.04575936,0.018206676,0.012045902,60
0.017807147,0.08241294,0.03875008,0.025632652,36.000004
0.0330141,0.10365906,0.06485288,0.04228624,48
0.055851635,0.12507917,0.097817,0.06146073,48
0.09475416,0.15947881,0.13988835,0.08058851,36.000004
0.15771538,0.19861193,0.18933666,0.10064783,12
0.22303683,0.23224857,0.25145227,0.12879238,12
0.27102757,0.2612549,0.3078306,0.16678508,0
0.30871648,0.27802098,0.3407435,0.19381534,0
0.3611382,0.2752754,0.34425882,0.20315202,0
0.48190466,0.26027155,0.35064456,0.21725239,0
0.67523485,0.2424067,0.35537452,0.25609368,0
0.68028045,0.22403695,0.34987968,0.25183684,0
0.75679004,0.20759088,0.33724654,0.22582306,0
0.84973747,0.19363537,0.3192295,0.2102442,0
0.8765091,0.18168765,0.30300838,0.19659986,0
0.88607544,0.1711717,0.28712368,0.18581147,0
0.9194289,0.16188428,0.27276373,0.17525725,0
0.92908937,0.15365818,0.25982445,0.16582106,0
0.8903244,0.14633009,0.24817555,0.15778151,0
0.86645967,0.13976648,0.2376955,0.15043461,0
0.85460335,0.13372262,0.22804429,0.14360182,0
0.8407391,0.12825246,0.21920368,0.13742623,0
0.83348054,0.12330719,0.21105933,0.13188545,0
0.82109654,0.11871285,0.20360059,0.126887,0
0.8129263,0.11445882,0.19664788,0.122344695,0
0.80187976,0.11053989,0.19016662,0.11811539,0
0.7953943,0.10690173,0.18413882,0.11410057,0
0.78514206,0.103514075,0.17847548,0.110368446,0
0.7803833,0.1003562,0.17312202,0.106908984,0
0.77331233,0.097402625,0.16800767,0.10369253,0
0.7672776,0.095036566,0.16340765,0.10067741,12
0.7627949,0.09402947,0.15946233,0.09796926,0
0.7582984,0.092666976,0.1560508,0.095721416,0
0.7534189,0.091076724,0.15298553,0.0938408,0
0.7500248,0.08975389,0.1502758,0.09232314,0
0.7459316,0.08863864,0.14794917,0.091243364,0
0.7427891,0.08753741,0.14574097,0.09035147,0
0.73871225,0.08637569,0.14346899,0.08925499,0
