Node_1,Node_2,Node_3,Node_4,Rain
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.000231107,0.001960121,0.000714486,9.9123135e-05,12
0.001715106,0.008615837,0.003398961,0.001551604,12
0.003616086,0.018626964,0.00666667,0.004579186,12
0.006119386,0.028950073,0.010901357,0.008707189,0
0.009157743,0.033684436,0.015524388,0.01276672,0
0.012193526,0.034762938,0.019961432,0.016250925,12
0.015391615,0.037124824,0.025253188,0.019462917,0
0.019083373,0.039837416,0.03156237,0.022684537,12
0.024037099,0.0450216,0.03896749,0.025953757,0
0.031127697,0.050469644,0.046793643,0.029211445,0
0.040592562,0.05543571,0.05423435,0.032292333,0
0.051627707,0.06113245,0.062286593,0.035479646,12
0.06276054,0.06903468,0.07126884,0.039436337,0
0.07271326,0.07540156,0.08007288,0.044320088,0
0.081073314,0.07952095,0.08818747,0.04918279,0
0.088701874,0.08264544,0.09446091,0.05341027,0
0.09632973,0.0849244,0.09898566,0.0567217,0
0.10399616,0.08705216,0.10300486,0.059331592,24
0.11203175,0.092676505,0.10810856,0.062338833,12
0.12075177,0.098495916,0.11526732,0.06685738,24
0.13047458,0.106849685,0.12500161,0.07340981,24
0.1420661,0.11744027,0.137568,0.08230485,24
0.15537426,0.12976427,0.15352622,0.09316307,24
0.17245579,0.14597136,0.17335643,0.105849825,36.000004
0.19598562,0.16982654,0.19847792,0.1205691,48
0.2249944,0.19927736,0.23001343,0.13836733,60
0.26657823,0.23167059,0.2666803,0.15935463,48
0.3309427,0.26242813,0.3077352,0.18122323,36.000004
0.5792465,0.29317442,0.3548289,0.20420346,24
0.6479903,0.31593025,0.39929354,0.23575155,0
0.7435469,0.32715082,0.43041274,0.268493,12
0.85907775,0.328395,0.44462514,0.28288108,0
0.9536381,0.31552565,0.4440486,0.2903396,0
0.9843523,0.29532588,0.43508673,0.29571372,0
1.0264856,0.27261204,0.42419526,0.28299645,0
1.0718579,0.25145194,0.4079819,0.26147473,0
1.0695461,0.23291995,0.3872569,0.2453024,0
1.0793995,0.21698819,0.36558083,0.23060086,0
1.0576599,0.20309815,0.344895,0.2163698,0
1.0405482,0.19110474,0.32606912,0.20353644,0
1.0096555,0.18049482,0.30917478,0.1921594,0
0.9872995,0.17183156,0.29402924,0.18197402,12
0.9632251,0.16492286,0.28130135,0.17322099,0
