Node_1,Node_2,Node_3,Node_4,Rain
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.000231107,0.001960121,0.000714486,9.9123135e-05,12
0.00163658,0.007762305,0.002650028,0.001453351,0
0.003085959,0.014018334,0.005145581,0.003426869,24
0.0052619,0.026552048,0.009712972,0.007260263,12
0.008670211,0.03814681,0.015941413,0.012621761,0
0.01280448,0.042369574,0.02269457,0.017601011,12
0.01725423,0.045383144,0.030023066,0.022195797,0
0.02242261,0.047297083,0.038075276,0.026537988,0
0.028986221,0.050273046,0.046590228,0.030078167,12
0.03862099,0.05774746,0.05552677,0.033371247,0
0.05158421,0.06661516,0.065190494,0.03698621,12
0.065460816,0.077055894,0.076344304,0.04181697,12
0.078508,0.087598704,0.0890313,0.048431348,0
0.09014012,0.09402284,0.10090781,0.055829175,0
0.10154871,0.09883477,0.110972956,0.062359933,12
0.1136219,0.10522875,0.11977406,0.06760836,0
0.1260476,0.10942525,0.12805916,0.0723855,0
0.13816246,0.11141121,0.1352857,0.07718411,0
0.15017751,0.112614006,0.14161806,0.082111076,12
0.16017438,0.11445954,0.14800312,0.08768773,0
0.16669229,0.11445062,0.15268627,0.09411153,0
0.17272468,0.11363092,0.15524547,0.09967249,12
0.1789456,0.11422007,0.15807077,0.10326882,0
0.18644457,0.113586426,0.16040623,0.10575809,0
0.2240563,0.11215048,0.16108191,0.10748873,0
0.2499049,0.11112762,0.16147073,0.1083858,12
0.3777048,0.11161897,0.1621501,0.108827636,0
0.30728498,0.11100044,0.16208522,0.10879347,0
0.44018415,0.10967166,0.16149668,0.10789025,0
0.42262128,0.10840152,0.16082966,0.10659671,0
0.45843437,0.107460275,0.16005228,0.10559558,12
0.5049918,0.10784217,0.15937321,0.10499268,0
0.5073908,0.10698533,0.15869164,0.10447217,0
0.53970486,0.10543952,0.15761237,0.10357721,0
0.6011055,0.10402737,0.15661848,0.10256953,0
0.58842283,0.1026335,0.15554547,0.10184762,0
0.6051476,0.101053715,0.15400559,0.10114055,0
0.6543888,0.099232286,0.15195979,0.10000272,0
0.64911336,0.09723292,0.14958808,0.09841253,0
0.6614787,0.09511251,0.14723292,0.09659184,0
0.6847378,0.09285265,0.14469905,0.09473793,0
0.69070417,0.09052053,0.14211403,0.09296264,0
0.694101,0.08816981,0.13950245,0.09125667,0
0.6970335,0.085803464,0.13684747,0.08957465,0
0.7024143,0.08345893,0.13407132,0.0878961,0
0.69898874,0.08117412,0.13128616,0.086185195,0
0.7016998,0.078970484,0.12849104,0.084425986,0
0.7028722,0.076822594,0.12573065,0.08262611,0
0.6999315,0.07476331,0.12306213,0.08078124,0
0.70023113,0.07282586,0.12038922,0.07892652,0
